sample_id,sequence_label,crop,tissue,collection_date,location,gps_latitude,gps_longitude,elevation,plant_id,plant_stage,state
NA,sample12885,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,76,V6,IL
NA,sample12886,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,77,V6,IL
NA,sample12887,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,78,V6,IL
NA,sample12888,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,79,V6,IL
NA,sample12889,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,80,V6,IL
NA,sample12890,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,81,V6,IL
NA,sample12891,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,82,V6,IL
NA,sample12892,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,83,V6,IL
NA,sample12893,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,84,V6,IL
NA,sample12894,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,85,V6,IL
NA,sample12895,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,86,V6,IL
NA,sample12896,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,87,V6,IL
NA,sample12897,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,88,V6,IL
NA,sample12898,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,89,V6,IL
NA,sample12899,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,90,V6,IL
NA,sample12900,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,91,V6,IL
NA,sample12901,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,92,V6,IL
NA,sample12902,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,93,V6,IL
NA,sample12903,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,151,V3,NE
NA,sample12904,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,152,V3,NE
NA,sample12905,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,153,V3,NE
NA,sample12906,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,154,V3,NE
NA,sample12907,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,155,V3,NE
NA,sample12908,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,156,V3,NE
NA,sample12909,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,157,V3,NE
NA,sample12910,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,158,V3,NE
NA,sample12911,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,159,V3,NE
NA,sample12912,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,160,V3,NE
NA,sample12913,Zea mays,Shoot,5/31/2018,Iowa,41.9879,-93.2591,NA,55,V4,IA
NA,sample12914,Zea mays,Shoot,5/31/2018,Iowa,41.9879,-93.2584,NA,56,V4,IA
NA,sample12915,Zea mays,Shoot,5/31/2018,Iowa,41.9879,-93.2577,NA,57,V4,IA
NA,sample12916,Zea mays,Shoot,5/31/2018,Iowa,41.9881,-93.256,NA,58,V4,IA
NA,sample12917,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2591,NA,59,V4,IA
NA,sample12918,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2584,NA,60,V4,IA
NA,sample12919,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2577,NA,61,V4,IA
NA,sample12920,Zea mays,Root,5/31/2018,Iowa,41.988,-93.2569,NA,62,V4,IA
NA,sample12921,Zea mays,Root,5/31/2018,Iowa,41.9881,-93.256,NA,63,V4,IA
NA,sample12922,Zea mays,Shoot,5/30/2018,Iowa,41.1957,-92.4866,NA,41,V4,IA
NA,sample12923,Zea mays,Shoot,5/30/2018,Iowa,41.196,-91.4867,NA,42,V4,IA
NA,sample12924,Zea mays,Shoot,5/30/2018,Iowa,41.1963,-91.4866,NA,43,V4,IA
NA,sample12925,Zea mays,Shoot,5/30/2018,Iowa,41.1967,-91.4866,NA,44,V4,IA
NA,sample12926,Zea mays,Root,5/30/2018,Iowa,41.1957,-92.4866,NA,45,V4,IA
NA,sample12927,Zea mays,Root,5/30/2018,Iowa,41.196,-91.4867,NA,46,V4,IA
NA,sample12928,Zea mays,Root,5/30/2018,Iowa,41.1962,-91.4867,NA,47,V4,IA
NA,sample12929,Zea mays,Root,5/30/2018,Iowa,41.1963,-91.4866,NA,48,V4,IA
NA,sample12930,Zea mays,Root,5/30/2018,Iowa,41.1967,-91.4866,NA,49,V4,IA
NA,sample12931,Zea mays,Shoot,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,136,V3,NE
NA,sample12932,Zea mays,Shoot,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,137,V3,NE
NA,sample12933,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,138,V3,NE
NA,sample12934,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,139,V3,NE
NA,sample12935,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,140,V3,NE
NA,sample12936,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,141,V3,NE
NA,sample12940,Zea mays,Shoot,5/13/2018,MNH1,44.4814,-94.3735,NA,114,V3,MN
NA,sample12941,Zea mays,Shoot,5/13/2018,MNH1,44.4814,-94.3735,NA,115,V5,MN
NA,sample12942,Zea mays,Shoot,5/13/2018,MNH1,44.4814,-94.3735,NA,116,V4,MN
NA,sample12943,Zea mays,Shoot,5/13/2018,MNH1,44.4814,-94.3735,NA,117,V4,MN
NA,sample12944,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,118,V3,MN
NA,sample12945,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,119,V4,MN
NA,sample12946,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,120,V5,MN
NA,sample12947,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,121,V4,MN
NA,sample12948,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,122,V4,MN
NA,sample12949,Zea mays,Shoot,5/25/2018,Georgia,31.505697,-83.555129,NA,21,V11,GA
NA,sample12950,Zea mays,Shoot,5/25/2018,Georgia,31.505697,-83.555129,NA,22,V10,GA
NA,sample12951,Zea mays,Shoot,5/25/2018,Georgia,31.505697,-83.555129,NA,23,V10,GA
NA,sample12952,Zea mays,Shoot,5/25/2018,Georgia,31.505697,-83.555129,NA,24,V11,GA
NA,sample12953,Zea mays,Shoot,5/25/2018,Georgia,31.505697,-83.555129,NA,25,V10,GA
NA,sample12954,Zea mays,Root,5/25/2018,Georgia,31.505697,-83.555129,NA,26,V11,GA
NA,sample12955,Zea mays,Root,5/25/2018,Georgia,31.505697,-83.555129,NA,27,V10,GA
NA,sample12956,Zea mays,Root,5/25/2018,Georgia,31.505697,-83.555129,NA,28,V10,GA
NA,sample12957,Zea mays,Root,5/25/2018,Georgia,31.505697,-83.555129,NA,29,V11,GA
NA,sample12958,Zea mays,Root,5/25/2018,Georgia,31.505697,-83.555129,NA,30,V10,GA
NA,sample12959,Zea mays,Shoot,6/11/2018,Georgia,33.716382,-83.308956,NA,33,V6,GA
NA,sample12960,Zea mays,Shoot,6/11/2018,Georgia,33.716123,-83.308683,NA,34,V9,GA
NA,sample12961,Zea mays,Root,6/11/2018,Georgia,33.714863,-83.309093,NA,36,V8,GA
NA,sample12962,Zea mays,Root,6/11/2018,Georgia,33.716123,-83.308683,NA,39,V9,GA
NA,sample12963,Zea mays,Shoot,6/20/2018,INH1,40.478786,-86.989814,NA,95,V9,IN
NA,sample12964,Zea mays,Shoot,6/20/2018,INH1,40.478786,-86.989814,NA,96,V9,IN
NA,sample12965,Zea mays,Shoot,6/20/2018,INH1,40.478786,-86.989814,NA,97,V9,IN
NA,sample12966,Zea mays,Root,6/20/2018,INH1,40.478786,-86.989814,NA,101,V9,IN
NA,sample12967,Zea mays,Root,6/20/2018,INH1,40.478786,-86.989814,NA,103,V9,IN
NA,sample12968,Zea mays,Root,6/4/2018,Illinois,40.06319,-88.229296,NA,69,V5,IL
NA,sample12969,Zea mays,Root,6/4/2018,Illinois,40.06319,-88.229296,NA,70,V5,IL
NA,sample12970,Zea mays,Root,6/4/2018,Illinois,40.06319,-88.229296,NA,71,V5,IL
NA,sample12971,Zea mays,Root,6/4/2018,Illinois,40.06319,-88.229296,NA,72,V5,IL
NA,sample12972,Zea mays,Root,6/4/2018,Illinois,40.06319,-88.229296,NA,73,V5,IL
NA,sample12973,Zea mays,Shoot,6/11/2018,MIH1,42.689945,-84.497276,NA,106,V3,MI
NA,sample12974,Zea mays,Shoot,6/11/2018,MIH1,42.689945,-84.497276,NA,107,V3,MI
NA,sample12975,Zea mays,Shoot,6/11/2018,MIH1,42.689945,-84.497276,NA,108,V3,MI
NA,sample12976,Zea mays,Shoot,6/20/2018,COH1,40.651685,-104.994763,NA,5,V5,CO
NA,sample12977,Zea mays,Root,6/20/2018,COH1,40.651685,-104.994763,NA,6,V5,CO
NA,sample12978,Zea mays,Root,6/20/2018,COH1,40.651685,-104.994763,NA,7,V4,CO
NA,sample12979,Zea mays,Root,6/20/2018,COH1,40.651685,-104.994763,NA,8,V4,CO
NA,sample12980,Zea mays,Root,6/20/2018,COH1,40.651685,-104.994763,NA,9,V5,CO
NA,sample12981,Zea mays,Root,6/20/2018,COH1,40.651685,-104.994763,NA,10,V5,CO
NA,sample12982,Zea mays,Shoot,6/6/2018,DEH1,38.3858,-75.27,NA,11,V9,DE
NA,sample12983,Zea mays,Root,6/6/2018,DEH1,38.3858,-75.27,NA,16,V9,DE
NA,sample12984,Zea mays,Root,6/6/2018,DEH1,38.3859,-75.2658,NA,17,V9,DE
NA,sample12985,Zea mays,Root,6/6/2018,DEH1,38.3858,-75.2658,NA,18,V9,DE
NA,sample12986,Zea mays,Root,6/6/2018,DEH1,38.3859,-75.2657,NA,19,V9,DE
NA,sample12987,Zea mays,Shoot,6/5/2018,MOH1,38.898167,-92.209367,NA,124,V4,MO
NA,sample12988,Zea mays,Root,6/5/2018,MOH1,38.89845,-92.20935,NA,127,V4,MO
NA,sample12989,Zea mays,Root,6/5/2018,MOH1,38.898167,-92.209367,NA,128,V4,MO
NA,sample12990,Zea mays,Root,6/5/2018,MOH1,38.897967,-92.209367,NA,129,V4,MO
NA,sample12991,Zea mays,Root,6/5/2018,MOH1,38.897733,-92.209367,NA,130,V4,MO
NA,sample12992,Zea mays,Root,6/5/2018,MOH1,38.897517,-92.209383,NA,131,V4,MO
NA,sample12993,Zea mays,Shoot,6/21/2018,New York,42.7295667,-76.65218333,NA,145,V4,NY
NA,sample12994,Zea mays,Root,6/21/2018,New York,42.7294333,-76.65076667,NA,147,V4,NY
NA,sample12995,Zea mays,Root,6/21/2018,New York,42.7295667,-76.65218333,NA,148,V4,NY
NA,sample12996,Zea mays,Root,6/21/2018,New York,42.7295667,-76.65218333,NA,149,V4,NY
NA,sample12997,Zea mays,Root,6/21/2018,New York,42.7291833,-76.65138333,NA,150,V4,NY
NA,sample12998,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,78,V6,IL
NA,sample12999,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,79,V6,IL
NA,sample13000,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,80,V6,IL
NA,sample13001,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,81,V6,IL
NA,sample13002,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,82,V6,IL
NA,sample13003,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,83,V6,IL
NA,sample13004,Zea mays,Shoot,6/6/2018,Illinois,40.0854639,-88.2248333,NA,84,V6,IL
NA,sample13005,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,89,V6,IL
NA,sample13006,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,90,V6,IL
NA,sample13007,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,91,V6,IL
NA,sample13008,Zea mays,Root,6/6/2018,Illinois,40.0854639,-88.2248333,NA,93,V6,IL
NA,sample13009,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,151,V3,NE
NA,sample13010,Zea mays,Shoot,6/14/2018,Nebraska,41.14573,-96.439028,NA,155,V3,NE
NA,sample13011,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,157,V3,NE
NA,sample13012,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,158,V3,NE
NA,sample13013,Zea mays,Root,6/14/2018,Nebraska,41.14573,-96.439028,NA,160,V3,NE
NA,sample13014,Zea mays,Shoot,5/31/2018,Iowa,41.9879,-93.2577,NA,57,V4,IA
NA,sample13015,Zea mays,Shoot,5/31/2018,Iowa,41.9881,-93.256,NA,58,V4,IA
NA,sample13016,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2591,NA,59,V4,IA
NA,sample13017,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2584,NA,60,V4,IA
NA,sample13018,Zea mays,Root,5/31/2018,Iowa,41.9879,-93.2577,NA,61,V4,IA
NA,sample13019,Zea mays,Root,5/31/2018,Iowa,41.988,-93.2569,NA,62,V4,IA
NA,sample13020,Zea mays,Root,5/31/2018,Iowa,41.9881,-93.256,NA,63,V4,IA
NA,sample13021,Zea mays,Shoot,5/30/2018,Iowa,41.1963,-91.4866,NA,43,V4,IA
NA,sample13022,Zea mays,Root,5/30/2018,Iowa,41.1957,-92.4866,NA,45,V4,IA
NA,sample13023,Zea mays,Root,5/30/2018,Iowa,41.196,-91.4867,NA,46,V4,IA
NA,sample13024,Zea mays,Root,5/30/2018,Iowa,41.1962,-91.4867,NA,47,V4,IA
NA,sample13025,Zea mays,Root,5/30/2018,Iowa,41.1963,-91.4866,NA,48,V4,IA
NA,sample13026,Zea mays,Root,5/30/2018,Iowa,41.1967,-91.4866,NA,49,V4,IA
NA,sample13029,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,138,V3,NE
NA,sample13030,Zea mays,Root,6/14/2018,UNL SpiderCam Field,41.14573,-96.439028,NA,140,V3,NE
NA,sample13035,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,119,V4,MN
NA,sample13036,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,120,V5,MN
NA,sample13037,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,121,V4,MN
NA,sample13038,Zea mays,Root,5/13/2018,MNH1,44.4814,-94.3735,NA,122,V4,MN
NA,sample13039,Zea mays,Rhizosphere,6/11/2018,Georgia,33.714863,-83.309093,NA,1,V8,GA
NA,sample13040,Zea mays,Rhizosphere,6/11/2018,Georgia,33.715725,-83.309181,NA,2,V8,GA
NA,sample13041,Zea mays,Rhizosphere,6/11/2018,Georgia,33.716382,-83.308956,NA,3,V6,GA
NA,sample13042,Zea mays,Rhizosphere,6/11/2018,Georgia,33.716123,-83.308683,NA,4,V9,GA
NA,sample13043,Zea mays,Rhizosphere,6/11/2018,Georgia,33.715276,-83.308677,NA,5,V9,GA
NA,sample13044,Zea mays,Soil,6/11/2018,Georgia,33.714863,-83.309093,NA,6,V8,GA
NA,sample13045,Zea mays,Soil,6/11/2018,Georgia,33.715725,-83.309181,NA,7,V8,GA
NA,sample13046,Zea mays,Soil,6/11/2018,Georgia,33.716382,-83.308956,NA,8,V6,GA
NA,sample13047,Zea mays,Soil,6/11/2018,Georgia,33.716123,-83.308683,NA,9,V9,GA
NA,sample13048,Zea mays,Soil,6/11/2018,Georgia,33.715276,-83.308677,NA,10,V9,GA
NA,sample13049,Zea mays,Rhizosphere,6/20/2018,INH1,40.478786,-86.989814,NA,11,V9,IN
NA,sample13050,Zea mays,Rhizosphere,6/20/2018,INH1,40.478786,-86.989814,NA,12,V9,IN
NA,sample13051,Zea mays,Rhizosphere,6/20/2018,INH1,40.478786,-86.989814,NA,13,V9,IN
NA,sample13052,Zea mays,Rhizosphere,6/20/2018,INH1,40.478786,-86.989814,NA,14,V9,IN
NA,sample13053,Zea mays,Rhizosphere,6/20/2018,INH1,40.478786,-86.989814,NA,15,V9,IN
NA,sample13054,Zea mays,Soil,6/20/2018,INH1,40.478786,-86.989814,NA,16,V9,IN
NA,sample13055,Zea mays,Soil,6/20/2018,INH1,40.478786,-86.989814,NA,17,V9,IN
NA,sample13056,Zea mays,Soil,6/20/2018,INH1,40.478786,-86.989814,NA,18,V9,IN
NA,sample13057,Zea mays,Soil,6/20/2018,INH1,40.478786,-86.989814,NA,19,V9,IN
NA,sample13058,Zea mays,Soil,6/20/2018,INH1,40.478786,-86.989814,NA,20,V9,IN
NA,sample13059,Zea mays,Rhizosphere,6/6/2018,NCH1,35.667796,-78.492255,NA,21,V5,NC
NA,sample13060,Zea mays,Rhizosphere,6/6/2018,NCH1,35.667796,-78.492255,NA,22,V5,NC
NA,sample13061,Zea mays,Rhizosphere,6/6/2018,NCH1,35.667796,-78.492255,NA,23,V5,NC
NA,sample13062,Zea mays,Rhizosphere,6/6/2018,NCH1,35.667796,-78.492255,NA,24,V5,NC
NA,sample13063,Zea mays,Rhizosphere,6/6/2018,NCH1,35.667796,-78.492255,NA,25,V5,NC
NA,sample13064,Zea mays,Soil,6/6/2018,NCH1,35.667796,-78.492255,NA,26,V5,NC
NA,sample13065,Zea mays,Soil,6/6/2018,NCH1,35.667796,-78.492255,NA,27,V5,NC
NA,sample13066,Zea mays,Soil,6/6/2018,NCH1,35.667796,-78.492255,NA,28,V5,NC
NA,sample13067,Zea mays,Soil,6/6/2018,NCH1,35.667796,-78.492255,NA,29,V5,NC
NA,sample13068,Zea mays,Soil,6/6/2018,NCH1,35.667796,-78.492255,NA,30,V5,NC
NA,sample13069,Zea mays,Rhizosphere,6/4/2018,Illinois,40.06319,-88.229296,NA,31,V5,IL
NA,sample13070,Zea mays,Rhizosphere,6/4/2018,Illinois,40.06319,-88.229296,NA,32,V5,IL
NA,sample13071,Zea mays,Rhizosphere,6/4/2018,Illinois,40.06319,-88.229296,NA,33,V5,IL
NA,sample13072,Zea mays,Rhizosphere,6/4/2018,Illinois,40.06319,-88.229296,NA,34,V5,IL
NA,sample13073,Zea mays,Rhizosphere,6/4/2018,Illinois,40.06319,-88.229296,NA,35,V5,IL
NA,sample13074,Zea mays,Soil,6/4/2018,Illinois,40.06319,-88.229296,NA,36,V5,IL
NA,sample13075,Zea mays,Soil,6/4/2018,Illinois,40.06319,-88.229296,NA,37,V5,IL
NA,sample13076,Zea mays,Soil,6/4/2018,Illinois,40.06319,-88.229296,NA,38,V5,IL
NA,sample13077,Zea mays,Soil,6/4/2018,Illinois,40.06319,-88.229296,NA,39,V5,IL
NA,sample13078,Zea mays,Soil,6/4/2018,Illinois,40.06319,-88.229296,NA,40,V5,IL
NA,sample13079,Zea mays,Rhizosphere,6/11/2018,MIH1,42.689945,-84.497276,NA,41,V3,MI
NA,sample13080,Zea mays,Rhizosphere,6/11/2018,MIH1,42.689945,-84.497276,NA,42,V3,MI
NA,sample13081,Zea mays,Rhizosphere,6/11/2018,MIH1,42.689945,-84.497276,NA,43,V3,MI
NA,sample13082,Zea mays,Rhizosphere,6/11/2018,MIH1,42.689945,-84.497276,NA,44,V3,MI
NA,sample13083,Zea mays,Rhizosphere,6/11/2018,MIH1,42.689945,-84.497276,NA,45,V3,MI
NA,sample13084,Zea mays,Soil,6/11/2018,MIH1,42.689945,-84.497276,NA,46,V3,MI
NA,sample13085,Zea mays,Soil,6/11/2018,MIH1,42.689945,-84.497276,NA,47,V3,MI
NA,sample13086,Zea mays,Soil,6/11/2018,MIH1,42.689945,-84.497276,NA,48,V3,MI
NA,sample13087,Zea mays,Soil,6/11/2018,MIH1,42.689945,-84.497276,NA,49,V3,MI
NA,sample13088,Zea mays,Soil,6/11/2018,MIH1,42.689945,-84.497276,NA,50,V3,MI
NA,sample13089,Zea mays,Rhizosphere,6/20/2018,COH1,40.651685,-104.994763,NA,51,V5,CO
NA,sample13090,Zea mays,Rhizosphere,6/20/2018,COH1,40.651685,-104.994763,NA,52,V4,CO
NA,sample13091,Zea mays,Rhizosphere,6/20/2018,COH1,40.651685,-104.994763,NA,53,V4,CO
NA,sample13092,Zea mays,Rhizosphere,6/20/2018,COH1,40.651685,-104.994763,NA,54,V5,CO
NA,sample13093,Zea mays,Rhizosphere,6/20/2018,COH1,40.651685,-104.994763,NA,55,V5,CO
NA,sample13094,Zea mays,Soil,6/20/2018,COH1,40.651685,-104.994763,NA,56,V5,CO
NA,sample13095,Zea mays,Soil,6/20/2018,COH1,40.651685,-104.994763,NA,57,V5,CO
NA,sample13096,Zea mays,Soil,6/20/2018,COH1,40.651685,-104.994763,NA,58,V5,CO
NA,sample13097,Zea mays,Soil,6/20/2018,COH1,40.651685,-104.994763,NA,59,V5,CO
NA,sample13098,Zea mays,Soil,6/20/2018,COH1,40.651685,-104.994763,NA,60,V5,CO
NA,sample13099,Zea mays,Rhizosphere,6/6/2018,DEH1,38.3858,-75.27,NA,61,V9,DE
NA,sample13100,Zea mays,Rhizosphere,6/6/2018,DEH1,38.3859,-75.2658,NA,62,V9,DE
NA,sample13101,Zea mays,Rhizosphere,6/6/2018,DEH1,38.3858,-75.2658,NA,63,V9,DE
NA,sample13102,Zea mays,Rhizosphere,6/6/2018,DEH1,38.3859,-75.2657,NA,64,V9,DE
NA,sample13103,Zea mays,Rhizosphere,6/6/2018,DEH1,38.3946,-75.2657,NA,65,V9,DE
NA,sample13104,Zea mays,Soil,6/6/2018,DEH1,38.3858,-75.27,NA,66,V9,DE
NA,sample13105,Zea mays,Soil,6/6/2018,DEH1,38.3859,-75.2658,NA,67,V9,DE
NA,sample13106,Zea mays,Soil,6/6/2018,DEH1,38.3858,-75.2658,NA,68,V9,DE
NA,sample13107,Zea mays,Soil,6/6/2018,DEH1,38.3859,-75.2657,NA,69,V9,DE
NA,sample13108,Zea mays,Soil,6/6/2018,DEH1,38.3946,-75.2657,NA,70,V9,DE
NA,sample13109,Zea mays,Rhizosphere,6/5/2018,MOH1,38.89845,-92.20935,NA,71,V4,MO
NA,sample13110,Zea mays,Rhizosphere,6/5/2018,MOH1,38.898167,-92.209367,NA,72,V4,MO
NA,sample13111,Zea mays,Rhizosphere,6/5/2018,MOH1,38.897967,-92.209367,NA,73,V4,MO
NA,sample13112,Zea mays,Rhizosphere,6/5/2018,MOH1,38.897733,-92.209367,NA,74,V4,MO
NA,sample13113,Zea mays,Rhizosphere,6/5/2018,MOH1,38.897517,-92.209383,NA,75,V4,MO
NA,sample13114,Zea mays,Soil,6/5/2018,MOH1,38.89845,-92.20935,NA,76,V4,MO
NA,sample13115,Zea mays,Soil,6/5/2018,MOH1,38.898167,-92.209367,NA,77,V4,MO
NA,sample13116,Zea mays,Soil,6/5/2018,MOH1,38.897967,-92.209367,NA,78,V4,MO
NA,sample13117,Zea mays,Soil,6/5/2018,MOH1,38.897733,-92.209367,NA,79,V4,MO
NA,sample13118,Zea mays,Soil,6/5/2018,MOH1,38.897517,-92.209383,NA,80,V4,MO
NA,sample13119,Zea mays,Rhizosphere,6/21/2018,New York,42.72945,-76.65076667,NA,81,V4,NY
NA,sample13120,Zea mays,Rhizosphere,6/21/2018,New York,42.7294333,-76.65076667,NA,82,V4,NY
NA,sample13121,Zea mays,Rhizosphere,6/21/2018,New York,42.7295667,-76.65218333,NA,83,V4,NY
NA,sample13122,Zea mays,Rhizosphere,6/21/2018,New York,42.7295667,-76.65218333,NA,84,V4,NY
NA,sample13123,Zea mays,Rhizosphere,6/21/2018,New York,42.7291833,-76.65138333,NA,85,V4,NY
NA,sample13124,Zea mays,Soil,6/21/2018,New York,42.72945,-76.65076667,NA,86,V4,NY
NA,sample13125,Zea mays,Soil,6/21/2018,New York,42.7294333,-76.65076667,NA,87,V4,NY
NA,sample13126,Zea mays,Soil,6/21/2018,New York,42.7295667,-76.65218333,NA,88,V4,NY
NA,sample13127,Zea mays,Soil,6/21/2018,New York,42.7295667,-76.65218333,NA,89,V4,NY
NA,sample13128,Zea mays,Soil,6/21/2018,New York,42.7291833,-76.65138333,NA,90,V4,NY
NA,sample13129,Zea mays,Rhizosphere,5/13/2018,MNH1,44.4814,-94.3735,NA,91,V3,MN
NA,sample13130,Zea mays,Rhizosphere,5/13/2018,MNH1,44.4814,-94.3735,NA,92,V4,MN
NA,sample13131,Zea mays,Rhizosphere,5/13/2018,MNH1,44.4814,-94.3735,NA,93,V5,MN
NA,sample13132,Zea mays,Rhizosphere,5/13/2018,MNH1,44.4814,-94.3735,NA,94,V4,MN
NA,sample13133,Zea mays,Rhizosphere,5/13/2018,MNH1,44.4814,-94.3735,NA,95,V4,MN
NA,sample13134,Zea mays,Soil,5/13/2018,MNH1,44.4814,-94.3735,NA,96,V4,MN
NA,sample13135,Zea mays,Soil,5/13/2018,MNH1,44.4814,-94.3735,NA,97,V4,MN
NA,sample13136,Zea mays,Soil,5/13/2018,MNH1,44.4814,-94.3735,NA,98,V4,MN
NA,sample13137,Zea mays,Soil,5/13/2018,MNH1,44.4814,-94.3735,NA,99,V4,MN
NA,sample13138,Zea mays,Soil,5/13/2018,MNH1,44.4814,-94.3735,NA,100,V4,MN
NA,sample13139,Zea mays,Rhizosphere,7/19/2018,COH1,40.651685,-104.994763,NA,101,V11,CO
NA,sample13140,Zea mays,Rhizosphere,7/19/2018,COH1,40.651685,-104.994763,NA,102,V10,CO
NA,sample13141,Zea mays,Rhizosphere,7/19/2018,COH1,40.651685,-104.994763,NA,103,V12,CO
NA,sample13142,Zea mays,Rhizosphere,7/19/2018,COH1,40.651685,-104.994763,NA,104,V12,CO
NA,sample13143,Zea mays,Rhizosphere,7/19/2018,COH1,40.651685,-104.994763,NA,105,V13,CO
NA,sample13144,Zea mays,Soil,7/19/2018,COH1,40.651685,-104.994763,NA,106,V13,CO
NA,sample13145,Zea mays,Rhizosphere,5/30/2018,Iowa,41.1957,-92.4866,NA,107,V4,IA
NA,sample13146,Zea mays,Rhizosphere,5/30/2018,Iowa,41.196,-91.4867,NA,108,V4,IA
NA,sample13147,Zea mays,Rhizosphere,5/30/2018,Iowa,41.1962,-91.4867,NA,109,V4,IA
NA,sample13148,Zea mays,Rhizosphere,5/30/2018,Iowa,41.1963,-91.4866,NA,110,V4,IA
NA,sample13149,Zea mays,Rhizosphere,5/30/2018,Iowa,41.1967,-91.4866,NA,111,V4,IA
NA,sample13150,Zea mays,Soil,5/30/2018,Iowa,41.1957,-92.4866,NA,112,V4,IA
NA,sample13151,Zea mays,Soil,5/30/2018,Iowa,41.196,-91.4867,NA,113,V4,IA
NA,sample13152,Zea mays,Soil,5/30/2018,Iowa,41.1962,-91.4867,NA,114,V4,IA
NA,sample13153,Zea mays,Soil,5/30/2018,Iowa,41.1963,-91.4866,NA,115,V4,IA
NA,sample13154,Zea mays,Soil,5/30/2018,Iowa,41.1967,-91.4866,NA,116,V4,IA
NA,sample13155,Zea mays,Rhizosphere,5/31/2018,Iowa,41.9879,-93.2591,NA,117,V4,IA
